seller_id,revenue,orders,avg_review,late_rate
6cd68b3ed6d59aaa9fece558ad360c0a,14628.02,149,4.485207100591716,0.011834319526627219
99eaacc9e6046db1c82b163c5f84869f,14624.56,66,3.9027777777777777,0.09722222222222222
ad97a199236354e53fcd91a5a913e9a2,14612.5,17,4.526315789473684,0.10526315789473684
d6b1ce66b035a475f00c017792ff9769,14596.36,92,3.981981981981982,0.06306306306306306
0be8ff43f22e456b4e0371b2245e4d01,14582.52,161,3.912568306010929,0.060109289617486336
f08a5b9dd6767129688d001acafc21e5,14565.74,11,3.4444444444444446,0.2222222222222222
240b9776d844d37535668549a396af32,14452.65,36,4.277777777777778,0.05555555555555555
610f72e407cdd7caaa2f8167b0163fd8,14429.449999999999,16,3.7058823529411766,0.11764705882352941
c8b0e2b0a7095e5d8219575d5e7e1181,14380.35,84,4.044444444444444,0.06666666666666667
7202e2ba20579a9bd1acb29e61fe71f6,14350.18,53,3.85,0.05
b372ee768ed69e46ca8cdbd267aa7a38,14322.4,63,4.424657534246576,0.0
ff063b022a9a0aab91bad2c9088760b7,14282.85,94,4.244897959183674,0.030612244897959183
66e0557ecc2b4dbea057e93f215f68d8,14219.89,31,3.9411764705882355,0.20588235294117646
70c27847eca8195c983ed7e798c56743,14206.92,77,4.242718446601942,0.07766990291262135
31344c16881c08a8a72c6d2eb29918c1,14154.72,43,4.44,0.06
c60b801f2d52c7f7f91de00870882a75,14107.07,41,3.2093023255813953,0.13953488372093023
7040e82f899a04d1b434b795a43b4617,13976.86,212,3.475609756097561,0.08130081300813008
ca3bd7cd9f149df75950150d010fe4a2,13971.69,71,3.76056338028169,0.014084507042253521
8cc6a0e5738e61a87b03c78b2ba9db4b,13947.949999999999,24,4.185185185185185,0.07407407407407407
5a8e7d5003a1f221f9e1d6e411de7c23,13938.85,139,4.153846153846154,0.054945054945054944
ce27a3cc3c8cc1ea79d11e561e9bebb6,13912.65,135,3.3236994219653178,0.017341040462427744
adbc26658d6c7b4b6219f9d934598091,13817.77,88,4.064516129032258,0.15053763440860216
5343d0649eca2a983820bfe93fc4d17e,13779.14,71,3.4262295081967213,0.09836065573770492
dd2bdf855a9172734fbc3744021ae9b9,13746.39,108,3.5454545454545454,0.049586776859504134
7ea5bfa6c340f58f8e71fc1f0412b0d6,13740.25,98,4.008849557522124,0.07079646017699115
c66dccfb3f109511246da627dd5a2498,13682.25,45,4.488888888888889,0.044444444444444446
1d8dbc4f32378d715c717c1c1fc57bae,13675.56,92,3.81,0.08
056b4ada5bbc2c50cc7842547dda6b51,13639.41,65,4.0606060606060606,0.10606060606060606
6e386f64c84e482f0b9abf960797ee1b,13563.66,30,4.3,0.06666666666666667
aafe36600ce604f205b86b5084d3d767,13546.5,129,4.405228758169935,0.0392156862745098
f3b80352b986ab4d1057a4b724be19d0,13516.57,87,4.18,0.0
54965bbe3e4f07ae045b90b0b8541f52,13469.92,78,2.772727272727273,0.3068181818181818
82e0a475a88cc9595229d8029273f045,13456.800000000001,42,3.2134831460674156,0.056179775280898875
25e6ffe976bd75618accfe16cefcbd0d,13456.58,108,4.389830508474576,0.03389830508474576
1da3aeb70d7989d1e6d9b0e887f97c23,13428.59,265,4.038461538461538,0.05325443786982249
f262cbc1c910c83959f849465454ddd3,13392.81,192,3.9864864864864864,0.08558558558558559
039e6ad9dae79614493083e241147386,13273.42,5,4.0,0.2
c9c7905cffc4ef9ff9f113554423e671,13218.88,127,4.13986013986014,0.07692307692307693
